text,gpt_responses,scope3,vague
"In countries without feasible solutions, we pursue other options as bridge solutions while we continue to explore and advocate for better options for procuring renewable electricity.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Where we have a small, dispersed footprint, NIKE began purchasing unbundled EACs. We sourced such certificates in 15 countries, making up 22% of our overall renewable electricity footprint.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also continue to collaborate with the U.S. Agency for International Development (USAID), U.S. Department of State, as well as other global brands to support the Vietnam government’s launch of a new renewable electricity program.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Toward the end of FY22, NIKE became a founding member of the Asia Clean Energy Coalition (ACEC), a collaboration of renewable energy buyers, developers, and financiers to strategically shift policy in key Asian national and regional markets41.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We continue to monitor our energy and carbon growth trajectories alongside business planning to develop more accurate forecasts for our energy needs and understand emerging solutions while balancing cost, risk and additionality.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2016 we entered a direct power purchase agreement (DPPA) for the electricity we use at our WHQ in Oregon, which is powered from wind farms in the nearby Columbia River Gorge, and have further expanded similar initiatives.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have large scale VPPAs at wind farms in Texas and Spain, which give us the renewable electricity for our consolidated loads in the U.S. and Canada, and across Europe.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Japan, NIKE distribution centers secured 100% renewable electricity through green power purchasing contracts.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Greater China, we developed a project to expand renewable electricity coverage onsite with new wind turbines adding to the existing rooftop solar power at the Greater China Logistics Center for FY23.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"With estimated production of 14,000 MWh per year, the new wind project is expected to bring renewable electricity coverage at the facility to 100%.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We deliver energy management and efficiency projects by type of building and part of the business.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Distribution Centers We completed an LED light retrofit project at the North American Logistics Center facility in FY22.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Retail NIKE piloted energy management systems that allow stores to see actual energy use in real time and adjust operations to reduce energy use.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In FY23, NIKE expects to scale implementation with European stores in Italy, the U.K., Germany, Poland and France among the first stores globally to enroll.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition to operating systems and controls, NIKE is addressing energy use through design, build and retrofitting with more energy efficient choices.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These include heating and ventilation systems and LED lighting.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"NIKE has expanded its commitment to LEED standards for new and remodeled stores.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"To date, 31% of NIKE owned retail stores are LEED certified.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Offices FY22 was a transition year for our HQ facilities globally.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We began the year with low on campus attendance as our workforce continued working from home.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Building efficiency programs assured that facilities were operating at the lowest energy possible, while meeting the needs of those who continued or returned onsite.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We conducted energy audits in FY22, with staff prepared to leverage efficiency findings as we welcomed athletes back to campus.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While we observed upticks in carbon and waste compared to FY21, our impact metrics remain significantly below the FY20 baseline.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Natural gas emissions at our HQ facilities increased 13% compared to FY21 but landed 24% below the FY20 baseline.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Across buildings and offices at WHQ, early FY22 energy and emissions reductions can be credited to the Building Turn Down programs.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We deployed strategic energy management programs, achieving energy reduction through regular data analysis and controls optimization.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Together, these measures led to 15% energy cost savings from reductions in electricity and natural gas usage.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Air MI Facilities Our facilities remained open through COVID 19, with enhanced operating procedures requiring increased ventilation.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Heating, ventilation and air conditioning systems (HVAC) increased energy use as they pulled in additional external air.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Corporate Jets NIKE’s fleet management program for aviation is pursuing the National Business Aviation Association’s Sustainable Flight Department Accreditation to achieve sustainability practices across our operations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The home base sustainable aviation fuel (SAF) program is well established and NIKE aims to begin purchasing fuel from the SAF program monthly in FY23.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Fleet We have made strides in fleet electrification, addressing the greatest concentration of fleet vehicles and planning for new solutions where fewer vehicles are needed.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In EMEA, we’re transitioning 300 fleet vehicles to electric at distribution centers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"At our WHQ campus in Oregon, we launched the process to develop a dedicated EV charging lot with 50 ports to serve our fleet vehicles, which will help us transition to a fully electric fleet.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This builds on our existing 135 on campus EV charging locations for our fleet, and more than 1,500 registered employee users.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Because we’re working on future product innovations, we rely on data to guide us and our intuition.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"If something shows promise, then we start testing and iterating.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In that sense, both data and emotion are crucial to how we approach new technologies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"My job is to find and nurture ideas, Namrata Amin explains, it’s finding the seeds, nurturing them, making them into little saplings and then planting them into the industry as trees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"She knows growth requires two things: a positive environment and consistent care.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As Senior Director, Material Innovation, Namrata puts this ethos into practice as the leader of a team of apparel innovators at NIKE World Headquarters in Oregon.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Namrata started her career working with heritage handloom textiles in India.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At the heart of her passion for textiles was a deep respect for our world, for what she calls the higher level of creative unity of our planet.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Namrata’s role at NIKE connects to this ethos, as she is charged with innovating new and next generation materials solutions in four areas of impact for NIKE: carbon, waste, water and chemistry.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Namrata is inspired by the belief that sustainability needs to evolve from a purely technical space to an emotional and behavioural one.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At NIKE, Namrata has witnessed the impact of aligning values with action.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When we feel in our bodies that this is our planet to nurture, together, she tells us, that’s when we’re empowered to act for our collective future.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Some of the most exciting mornings start with innovation meetings.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This is when the whole team gets together to share new ideas.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Everyone’s invited because the next great innovation could come from anyone on the team.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At every meeting, we remind each other that there will always be more failures than successes in our role.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"So much of my work is about building relationships and trust, listening to new ideas and giving feedback.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our challenge is to find those rare innovations that are really going to make athletes’ lives better.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"My team works on environmentally preferred materials.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re seeing a huge surge in demand for more responsible apparel, and that’s exciting because there’s a lot we can do.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Creating a cohesive culture is key to successful innovation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Most afternoons, I’ll meet one on one with my team to check in on their progress and discuss challenges.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"But I’ve learned that good leadership is more organic than scheduled meetings.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"It’s the way I greet people in the morning or ask questions in a meeting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For me, showing up and supporting my team is being excited to meet people where they are.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"After we meet on future innovation, there’s important work to be done tending to our ongoing projects.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE Forward was my team’s biggest launch in 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our aim was to reduce our carbon and water footprint by completely rethinking the way we make textiles.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We took an existing tool in the textile industry (needlepunch machines) and applied it to sportswear with a brand new approach to assembling fibers and creating apparel textiles.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"That game changing non woven textile was 5 years in the making because at every stage we had to make sure we were applying principles of sustainability, and that we weren’t cutting corners when it came to water or carbon.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Because I work with manufacturers all over the world, I spend a lot of time traveling.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I might be visiting our team of innovators based in Greater China, who work with our partners overseas to bring ideas and concepts to life.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fact, I just got back from Sri Lanka, where I worked with our factory partners to align strategy for our next cycle.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"It can be hard to cut off completely during the week.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’m immersed in this experience of material iteration: being with experimenters and innovators, that’s my happy place.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"But on weekends, I switch off completely no phone calls, no emails, nothing.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"And Bollywood movies, bad ones as much as the classics.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At the end of every week, every Friday afternoon, I carve out time for reflection: How did we work as a team Was there a moment someone felt they didn’t belong that I could have done something differently as a leader It’s a dialogue with myself.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I build a bank of observations, make notes and look back over longer periods.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That shows me patterns and tells me a story of what’s going on.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I also do a lot of reflection with other people, whether it’s with my life coach or my NIKE mentor.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As you grow in leadership, it can get lonely in a strange way.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"My coach and mentor are guides I can bounce ideas around.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"My mentor brings so much experience to our conversations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"They’ve had some of the experiences I’m having now, so they are able to ask me questions that will help me grow as a leader.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That kind of empathy is very nurturing: it’s helping me to become a better version of myself, for me and for my team.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Reducing emissions from manufacturing and transportation is critical for NIKE to meet its 2030 Scope 3 science based emission reduction target and its longer term 2050 target.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"It’s also critical to our visions of a responsible and resilient extended supply chain, which accounts for over 90% of the company’s greenhouse gas footprint with finished goods and materials manufacturing accounting for over 30% and logistics roughly 10%.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Under business as usual scenarios, absolute emissions are anticipated to rise therefore, we must push beyond incremental reductions and unlock transformative solutions in the supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In order to achieve our goals in this space, we have to accelerate the use of alternative fuels.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"I’m filled with optimism, humility and gratitude that the work I am doing directly drives change to create the best possible tomorrow.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"One of the foundations of NIKE’s efficiency work with suppliers is the NIKE Energy Minimum Program, which brings organizational capabilities, data analytics and energy management activities to contract manufacturers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Additionally, NIKE works with suppliers to scale key opportunities that are likely to have the greatest impact on their unique energy and carbon footprint.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We are also working to create better methods to track the energy and emissions impact of specific activities in the value chain, which will empower NIKE to make better data driven decisions for a future lower carbon product supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"At NIKE, we have a long history of working toward shared sustainability targets across our supply chain.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Our programs help drive operational efficiencies and energy savings among our owned and operated facilities, as well as with suppliers and transportation providers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This helps us build operational resilience across the value chain for a future where climate impacts will become more apparent.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Across the supply chain, our strategies are focused on the areas that offer the greatest near term opportunities to reduce emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Our strategies include building engagement models and supplier capacity programs that enhance supplier ambition, action and resiliency over the long term.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"To amplify our impact, we are also leveraging industry groups across shared supply chains.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"A Shenzhou facility in Vietnam has replaced a centralized coal fired boiler system with electric boilers, greatly reducing GHG emissions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Costs of onsite solar installations have fallen to the point where they are often less expensive than grid purchased electricity, thus offering financial savings for suppliers while also reducing their carbon footprint.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Onsite solar PV can typically cover up to 15% of electricity requirements at supplier facilities and can be scaled fairly quickly across sites, thus making it a major component of our renewable energy strategy with suppliers.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Since 2019, NIKE has offered an onsite solar PV consulting program to suppliers in key markets including China, Vietnam and Indonesia.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Through the program, NIKE has provided suppliers with technical advice and assistance, helping to reduce risk for suppliers during the contracting process and make the business case for these investments.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"During FY22, suppliers signed contracts for 96 MW of new onsite solar.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Since NIKE started the program, 190 MW of rooftop solar has been contracted at 64 facilities in NIKE’s supply chain.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Due to the onsite solar PV program, NIKE’s manufacturing base avoided 16,400 MT of CO2e in FY22.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Rooftop solar projects, which are concentrated in Vietnam, Greater China and Thailand, have helped suppliers grow their rooftop solar capacity42 by 184% from FY20 to FY21 and 69% from FY21 to FY22.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Policy barriers have slowed the pace of adoption of renewable energy in FY22 in countries that don’t have regulatory frameworks in place.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE is working with energy regulators to advocate for better policies that support additional onsite solar installations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We will expand our work with onsite solar programs in new geographies in FY23.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2022, manufacturing supplier Shenzhou significantly grew their rooftop solar capacity in Vietnam.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Rooftop solar capacity increases based on signed contracts between suppliers and solar developers.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While suppliers are making significant emissions reductions through deployment of onsite solar PV, facilitating access to offsite renewable electricity will offer even greater opportunities for suppliers to reduce their emissions footprints.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In FY22, NIKE began developing a Renewable Electricity Procurement Guide for suppliers to support their transition to cleaner electricity.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"NIKE is also working with a cross industry group of multinationals to support capability building for suppliers across Asia.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, NIKE is exploring policy frameworks to support offsite procurement across our sourcing regions and encouraging suppliers to take advantage of those opportunities where they exist.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In FY22, through collaboration with the Clean Energy Investment Accelerator (CEIA), NIKE helped facilitate a bundled Renewable Energy Certificate (REC) agreement between Indonesia’s state owned electricity company and local suppliers.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The program enables suppliers to purchase a verified and traceable source of renewable electricity at a fixed, competitive price for 10 15 years.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"NIKE anticipates that a market based solution, such as a corporate power purchase agreement mechanism, could take years to develop in this market.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The bundled REC program offers a good interim solution since buyers will be purchasing local energy, helping to encourage additional local development of renewable energy.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This initiative will significantly reduce factories’ carbon emissions from their electricity consumption.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We anticipate supplier participation will result in over 55% reduction in carbon footprint from electricity in Indonesia and 10% across the manufacturing source base.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The impact could grow as factories in Indonesia increase their volume of electricity purchased in the program.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In most of our major markets, NIKE suppliers do not have the ability to procure cleaner electricity through mechanisms that are considered most beneficial in terms of pricing, complexity and impact such as direct power purchase agreements.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We are continuing to advocate for government policy frameworks supporting offsite procurement mechanisms in these major markets.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Along with a dozen other multinational companies, NIKE supported the launch of the Asia Clean Energy Coalition (ACEC) in FY22.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The coalition seeks to align the world’s leading cleaner energy buyers, project developers and financiers to help policy makers, utilities and energy regulators innovate and deploy cost effective cleaner technologies across the Asia Pacific region.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Through the ACEC, NIKE representatives sat down with Indonesia’s national utility at the B20 in Bali in November 2022 to share our priorities on corporate renewable electricity procurement in Indonesia.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In Vietnam, NIKE has collaborated with the USAID’s Vietnam Low Emission Energy Program (V LEEP) to advocate for policy supporting the government’s renewable energy DPPA pilot since 2018.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Although the launch of the DPPA pilot continues to be delayed, NIKE has actively engaged with the Vietnamese government to show multinational business support for the finalization of the program and continues to push for that engagement through the ACEC and other platforms.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE also supports the U.S. State Department’s Clean Energy Demand Initiative (CEDI), which encourages countries and companies to work together to advance shared clean energy goals by leveraging corporate clean energy commitments.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE signed letters of intent to procure renewable electricity in key sourcing countries and has engaged with CEDI leaders to highlight policy issues we would like to see raised with government officials.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE has also shown leadership in policy engagement though USAID’s Corporate Clean Energy Alliance, a coalition of businesses working with governments across Southeast Asia to facilitate the rapid deployment of cleaner energy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through a growing suite of renewable electricity solutions, NIKE hopes to continue accelerating supplier emissions reductions toward meeting long term climate targets.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Prior to 2020, NIKE ran a program to eliminate and optimize centralized steam boiler systems across finished goods manufacturing.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Coal fired steam boilers typically were replaced with a more efficient electric heating process, contributing to a 10% reduction in energy consumption per pair of footwear manufactured between 2015 and 2020.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"By the end of FY21, all in scope supplier coal use was eliminated across footwear and apparel finished goods manufacturing.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Through the UN Fashion Charter, NIKE and participating brands have a goal to eliminate coal from finished goods and material suppliers by 2030.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In materials manufacturing, the transition from coal to other sources of energy is more challenging given the higher heat requirements in that segment of the supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"To encourage more sustainable fuel use in thermal processing of materials, NIKE joined seven other brands in our industry with the Apparel Impact Institute to explore options for coal elimination across the industry.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Through this initiative, NIKE co chaired a working group that developed coal phase out plans for 48 boilers at 17 facilities across Vietnam including five supplier facilities.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Beyond Vietnam, nearly all suppliers have plans in place to meet this target.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"NIKE continues to seek options to pilot new thermal technologies through our engagement in the Renewable Thermal Collaborative.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Additionally, NIKE’s Innovation teams are considering a whole suite of cross cutting technology solutions that may deliver long term emissions reductions in materials manufacturing.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"At the beginning of every five year target period, NIKE works with manufacturing suppliers to set both five year and annual targets to help achieve longer term goals.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"NIKE field teams regularly analyze supplier emission performance data and help suppliers meet their 2025 targets by identifying locations that are not keeping pace with their commitments.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"As suppliers’ own climate programs have matured, their respective targets have evolved from energy intensity to carbon intensity, and many prioritize absolute carbon emissions reductions in alignment with NIKE’s 2030 Science Based Target.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The NIKE Supplier Climate Action Program (SCAP) is a critical component of supplier engagement work, supporting ambitious climate action for new layers of the supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Eleven manufacturing suppliers belonging to the Supplier Sustainability Council (SSC) in FY22 accounted for up to 65% of strategic supplier emissions.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"These suppliers have set Scope 1 and Scope 2 science aligned targets for 2030.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In collaboration with the SSC, NIKE will create a joint climate action plan to serve as a roadmap for collective emissions reduction pathway over the next 10 years.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"SSC members helped to pilot this program, which is expected to be rolled out to all strategic manufacturing suppliers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Suppliers often face difficulty obtaining financing to invest in decarbonization solutions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE is working with the International Finance Corporation’s (IFC) Global Trade Supplier Finance (GTSF) program, to provide competitive financing rates to eligible suppliers based on their performance against our Foundational Expectations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At a Far Eastern textile facility in Vietnam, biomass is replacing coal in steam boiler systems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Transportation Industry Decarbonization To engage our logistics service providers on decarbonization solutions in FY22, NIKE continued to be active in the industry groups Clean Cargo and the Sustainable Air Freight Alliance.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Both groups are business to business leadership initiatives involving major brands, inbound air and ocean carriers, and freight forwarders dedicated to promoting responsible shipping practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, NIKE continued driving positive change in the logistics industry with our Supply Chain Sustainability Index (SCSI), an evaluative framework that sets clear and consistent sustainability expectations for NIKE logistics service providers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"FY22 was the sixth consecutive year that our inbound air and ocean providers have participated in the SCSI process.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"NIKE is working to enhance its supply chain climate resilience by integrating considerations for climate risk into enterprise sourcing and planning.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This includes considering risks to water scarcity, clean energy supply, grid stability and rising temperatures.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE plans to assess key climate risks to the workforce in its extended supply chain over the next 10 15 years.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We’ll assess the impact of climate risks on individual workers’ health and productivity, as well as how those risks impact our operations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This research will consider the disparities in exposure, and the sensitivity and adaptive capacity of workers based on location, gender, and other demographic factors with gender as a crucial dimension to our assessment.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Air Freight In FY22, we continued to see low inbound air freight usage (from manufacturing facilities to destination distribution centers).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"While there was a small increase in inbound air freight usage from FY21 to FY22, air freight was still well below our pre pandemic levels.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We continued to help ensure internal controls and best practices are in place.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE aims to keep inbound air freight usage low for future years.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"In North America, we reduced our digital outbound air freight usage (from distribution centers to digital consumers) by 10 percentage points year over year.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We achieved this through cross functional initiatives like fulfillment optimization, expansion of our regional service centers, the implementation of our No Rush sustainable shipping option and the discontinuation of our free two day shipping upgrade program.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Together, these initiatives resulted in a 23% reduction of CO2e unit for purchases made through nike.com in North America in FY22.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Alternative Transportation Fuels NIKE is working closely with our logistics transportation providers to expand the use of electric vehicles as well as lower carbon fuels in ocean, air, and road freight.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In FY22, approximately 6% of our inbound ocean shipments benefited from the use of sustainably certified biofuels, reducing our inbound transportation emissions by approximately 15,000 MT CO2e.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We engaged in ocean transportation biofuel pilots in FY22 and laid the foundation with an aim to scale up our ocean biofuel program in FY23.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In EMEA, we continued expanding the use of hydro treated vegetable oil a biofuel derived from vegetable oil oils in outbound logistics (from distribution centers to final destinations).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Hydro treated vegetable oil can deliver an 85 90% carbon savings compared to traditional fossil fuels and can be used in conventional diesel engines.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In FY22, 100% of our outbound linehaul deliveries to the Netherlands, Norway, and Sweden were on trucks using hydro treated vegetable oil.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"While electric heavy duty trucks are still a relatively new innovation in long haul trucking, they are an important next step in reducing transportation emissions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In FY22, NIKE started piloting the use of electric heavy duty trucks for long distance outbound deliveries in Belgium, helping to reduce carbon emissions by more than 45% compared to conventional fuel heavy duty trucks.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"By focusing on improving the environmental impact of materials within our products, we have the opportunity to implement sustainable innovations throughout our products and work toward our emissions reduction target at scale.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Additionally, we have continued to evolve how we think about our roadmap for new foams.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
