text,gpt_responses,scope3,vague
"In line with the launch of the SBTi’s Forest, Land and Agriculture (FLAG) requirements, we are working to update our current science based target in line with this methodology and a more ambitious trajectory.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This new target would consider emissions from land use change in our supply chain as part of our overall GHG footprint and would consider carbon sequestration from land based projects we implement in our supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"While we already work closely with suppliers to engage on water and sustainable agriculture, accounting for land use emissions would require an even closer partnership with our agricultural suppliers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"As we incorporate more work across the agricultural supply chain, this would also help us meet evolving climate risk and data disclosure requirements.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Gathering complete and accurate data is critical to identifying a path to achieving our science based target.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are continuously improving the scope and detail of our data collection to ensure all significant sources of emissions across our value chain are included in our inventory.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We are updating our 2015 baseline data due to recent acquisitions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Improving our data helps us prioritize projects and programs with the greatest impact, including more detail on renewable energy usage and more data from suppliers.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"One area of focus has been to validate the accuracy and completeness of our renewable understand our supply chain, drive change and energy claims.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We have done this through more accurately track emissions reductions of assuring our claims to the GHG Protocol.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This specific suppliers and commodities in key areas.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Even deeper in our supply chain, work is underway to map and understand how land, water use and farming practices in our major agricultural sourcing regions both generate emissions and have the potential to reduce emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Costa began its own work in 2022, launching a Climate Smart coffee project in partnership with the Rainforest Alliance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This study is being used to inform the design of scalable climate mitigation interventions. work began in 2021 and continued through 2022.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Because approximately 85% of our total carbon emissions come from goods and services we buy, it is essential to engage with suppliers to accurately capture our full scope 3 emissions and ensure our suppliers join our decarbonization journey.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"GHG emissions in our supply chain and information on supplier targets and initiatives to reduce emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In 2022, 378 suppliers provided climate data to CDP out of 495 requested, a 12% increase from 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Additionally, we are working to improve data accuracy in partnership with several major suppliers across ingredients and packaging, starting with sugar and aluminum, in order to develop supplier specific emissions factors for the commodities we procure.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Revolution technologies at scale to drive step change financial, operational and sustainability improvements by transforming factories, value chains and business models.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Investments in the facility’s IT infrastructure, advanced technologies and employee training has led to a 6.8% increase in production in three years (2019 2022) and a 29% energy reduction, which brought emissions back to 2011 levels.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Ballina team’s learnings are being shared globally.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our products and some of our packaging are made from a wide variety of agricultural ingredients which we source from around the world.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Our goal is to sustainably source all our ingredients over time.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We publicly report on our 12 global priority ingredients such as sugar, corn, fruit, coffee, tea and soybeans.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Sustainably sourcing our ingredients increases the resilience of our supply chain, helps to conserve nature and empowers producers and farm workers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In practice, we encourage and support our ingredient suppliers to drive continuous improvement in sustainable farming practices, based on our Principles for Sustainable Agriculture (PSA).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"SECTION SCOPE: In this section our Sustainable Agriculture work refers to actions by the company as well as our owned and independent bottling partners and our independent suppliers and partners.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Thriving farmers and farming communities are critically important for our supply chain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our ability to deliver quality products depends on having a sustainable and secure supply of agricultural ingredients.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"LEADER: Supply volume is verified to company approved standards, with third party assurance aligned with the PSA.1 MOVER: Supply volume is sourced from farms using other agricultural farming standards, effectively identifying and addressing key sustainability issues and multinational companies to smallholder farmers. advancing sustainable practices.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"IMPROVER: Supply volume is sourced communicate our expectations for environmental, from smallholder small scale producers participating in a support program to continuously improve their priority sustainability practices.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"All of our agricultural based suppliers will demonstrate continuous improvement and will be categorized by The Coca Cola Company as either a Leader, Mover or Improver.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All of our global priority ingredient suppliers and their farm supply base will work toward achieving.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Leader status over time. social and economic performance to our agricultural suppliers at the farm level.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Sustainable Agriculture Guiding Principles (SAGP), take a long term perspective and reflect the most recent science, our total beverage portfolio, and our increasingly diverse supply chain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The PSA are designed to encourage continuous improvement in farming practices and lead to more ethical and sustainable sourcing.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The PSA framework for evaluating the compliance and performance of our supply farm base recognizes the on the ground realities in sustainable farming practices across a diversity of supply chains, farm structures and risk contexts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Based on the PSA framework, suppliers are designated as either a Leader, Mover or Improver.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are currently analyzing against the PSA framework the volume of the 12 global priority ingredients we procure.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This mapping, which we aim to complete by the end of 2025, will help determine how we engage with suppliers to drive continuous improvement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We currently only report our Leader level volumes publicly.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Irrigated agriculture remains the largest user of water globally, accounting for 70% of water use worldwide,3 and has significant impacts on watershed health.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Agriculture is also one of the sectors most impacted by water stress and drought.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Water use within our agriculture supply chain accounts for the vast majority of the surface water and groundwater consumed in the production of our beverages.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Therefore, we are working with our suppliers to help promote the long term sustainability of water resources through the implementation of advanced water management practices at the farm level.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In addition, we are including our priority sourcing regions as part of our water replenishment programs.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Tekirda in T rkiye, which are priority sourcing regions for apples.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This partnership has guided us with a focus on the right solutions for young farmers in highly water stressed regions of T rkiye.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Doktar Co Founder and CEO tomato growing as farmers shift from a flood based irrigation system.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We estimate the project will replenish approximately 500 million liters of water per year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The improvements in water use efficiency are expected to help reduce costs and increase profitability for the farmers.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Over the past year, we have worked closely with major water users.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Sensors will be installed to our suppliers to map our sourcing regions for our monitor climate and soil moisture conditions and global priority ingredients.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While we recognize satellite data (Sentinel 2 and PlanetScope) will that traceability is not always perfect, and our be used to calculate levels of evapotranspiration.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"All of this data will be combined to provide understand sourcing regions for our global personalized irrigation programs for participating priority ingredients that are exposed to high or farmers and help to avoid excessive watering.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Drip irrigation infrastructure will be built on on engagement with suppliers in these priority selected sites, which helps to reduce water sourcing watersheds. use, and artificial reservoirs will be constructed to capture and hold rainwater to be used for irrigation purposes.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Regenerative agriculture is often referred to as a system of farming that focuses on positive outcomes that ensure the long term viability of land to sustain production by working with nature rather than against it.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A number of our completed and ongoing projects promote sustainable agriculture practices (e.g., use of cover crops) and contribute to positive outcomes, including reduced soil erosion and the buildup of organic matter.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We will use key learnings from these projects to inform the design of future projects and incorporate regenerative agriculture principles and practices.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Regenerative Agriculture Framework, we are supporting the development of an industry solution for measuring outcomes of regenerative agriculture practices at the farm level.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We are also actively involved with SAI Platform’s work on the Farm Sustainability Assessment (FSA), a global verification framework and benchmark reference designed to accelerate sustainable agriculture.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The latest version, FSA 3.0, includes a self assessment questionnaire and a continuous improvement module that offers guidance for developing, implementing and monitoring performance improvement plans.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Smallholder farmers play an essential role in our supply chain.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Their livelihoods can be particularly vulnerable because they lack the resources and scale of commercial farmers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We partner with a range of nonprofits, communities, industry organizations and other companies to support smallholder farmers in becoming more efficient and productive while improving water and climate footprints, managing soil health, maintaining crop protection, and respecting the human rights of their workforce and labor contractors.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Improver category of our PSA segmentation includes smallholders who may never be able to gain formal certification but who can, with appropriate support, contribute to more sustainable and regenerative agriculture while increasing their own incomes and resilience.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"We are working with partners to support smallholder farmers in Brazil’s citrus sector, which is the largest in the world.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Many smallholder farmers in Brazil have struggled, particularly during the COVID 19 pandemic.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Moreira Citrus Research Center (CCSM) of the Agronomic Institute (IAC).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"With project support, this state experimental farm reached the FSA SAI gold level1.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2022, the project directly assisted approximately 200 orange farms.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Agriculture in Egypt faces many challenges, including water scarcity, water pollution, desertification and land degradation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Sustainable Development (ENID) implemented a project in the Qena governorate in Upper Egypt to demonstrate the value of using a greenhouse cultivation model to produce vegetables (e.g., eggplants and tomatoes), and the recycling and use of crop residues (materials left over after a crop harvest, e.g., stalks and stems) as compost on local farms.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Local farmers and laborers received equipment and training in these improved farming techniques.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The application of compost increased the soil moisture holding capacity on farmland and reduced the need for synthetic fertilizer.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"It is estimated that composting reduced the use of water for irrigation by as much as 23%.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This decreased farming costs and generated an additional revenue stream for farmers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The project also reduced the need for burning, which is the traditional way of disposing of agricultural waste.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Coca Cola system and The Coca Cola Foundation have a long history of supporting projects that help improve efficiency of water use in irrigation, promote advanced water management, and drive improvement in sustainable farming practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Many projects have multiple locations, and many projects have the same description.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Many of these projects support agricultural ingredients that are not tied directly to our supply chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Many of these projects have been funded by The Coca Cola Foundation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Mexico to demonstrate the positive outcomes of regenerative agriculture practices in the production of sugarcane.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Farming practices promoted include the use of biofertilizers made from microorganisms and compost.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2022, the project was one of the winners of the Bonsucro Impact Fund.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"They steward our beloved beverage brands, fuel our innovation agenda, drive our sustainability priorities and programs, and create a multiplier effect in local communities through partnerships with governments, nonprofits, industry peers and other stakeholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We remain committed to caring for the people across our value chain who contribute to our success by respecting human rights across our operations and supply chain, empowering access to equal opportunities, supporting more sustainable agriculture practices, and giving back to communities through our philanthropic initiatives.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"And we use our global scale as a force for progress and for good.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Rights in 2011, and we have strived to inspire and drive responsible business practices ever since, embedding respect for human rights across our business and value chain.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The foundation of our human rights program is our commitment to continuous improvement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"That’s why, in 2022, we engaged a human rights advisory firm to conduct a holistic and rigorous review of our human rights program to ensure that we remain at the vanguard of responsible business.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The process included extensive engagement with internal and external stakeholders to understand their primary human rights concerns and their expectations of an industry leading program.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We also conducted a global risk assessment to identify salient human rights risks1 across our global value chain and evaluate the strength of our governance to meet future challenges.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The aim of this extensive analysis was to establish a framework to drive meaningful human rights progress across our operations and value chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The result of our year long assessment is Real Impact, a new vision for the company’s human rights program.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our mission is to take actions that lead to a better tomorrow.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We will take the lessons learned from existing programs and partnerships and seek to scale and adapt best practices across more geographies to deliver real impact to more people across our value chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We will work to drive progress across our company, our industry and beyond through rigorous analysis, creative partnerships and constant innovation to turn commitment into action.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The future of human rights at The Coca Cola Company is empowerment.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"It is about respecting rights while working to drive progress.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We will seek to bring enduring changes to the lives of those we touch around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To make our ambition concrete, Real Impact is grounded in three signature initiatives.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For more information about our vision for the future, click on the icon.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"SECTION SCOPE: In this section, our Human Rights Policy and Supplier Guiding Principle audits refer to actions by the company as well as our owned and independent bottling partners and our Tier 1 independent suppliers and partners.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"As a part of our Real Impact framework, we are renewing and refining our Human Rights Policy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The rights underpinning our commitment are drawn from the International Bill of Human Rights, the ILO Core Conventions, and other instruments foundational to the dignity of vulnerable stakeholders.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In line with the UN Guiding Principles, we carry out human rights due diligence across our value chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We regularly assess our key human rights risks to ensure that we are taking sufficient steps to identify and address them and, if needed, to support remediation of impacts.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"To make our ambition concrete, Real IMPACT includes three signature initiatives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Real IMPACTToward a Better TomorrowDriving meaningful and enduring change in the lives of everyone touched by the commodities at the heart of our products from smallholder farmers and their families to the communities we serve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Empowering workers across our value chain from upstream supply chain workers and our 700,000 system employees to down stream informal waste collection workers supporting recycling around the world.IMPACT AgricultureIMPACT WorkDeveloping transformative due diligence and remediation programs through emerging technologies and creative partnerships with stakeholders and experts.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Forced labor is a human rights issue that plagues a key component of our long term, ongoing global supply chains and is a risk in virtually every commitment to supporting human rights.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"No company can solve the same rigorous SGP protocols to audit our this systemic failure alone collaboration is the own operations as we do our bottling partners cornerstone of progress.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have joined with and Tier 1 suppliers (packaging and ingredients).
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The Coca Cola Company has helped with our SGP protocols.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Help make Human Rights Due Diligence (HRDD) the norm in our industry by implementing forced labor focused HRDD systems.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Implement HRDD systems in certain targeted partners accountable, we also focus on building high risk supply chains, starting with palm oil in capacity to support respect for human rights the People Positive Palm Project and across our value chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Support the development of responsible training and resources such as checklists, toolkits recruitment markets through capacity building and guidelines.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we conducted bottler and government advocacy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This business group works closely with international organizations, trade unions, and key NGOs such as the Institute for Human Rights and Business and Verit to eliminate all worker fees in recruitment, both in law and in practice, by 2026.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"See our Human Rights 2022 Overview for comprehensive disclosures of our human rights policies, governance, due diligence, as well as access to remedy and grievance mechanisms.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As part of our commitment to respect human rights, we are actively engaging on the topic of a living wage.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While further analysis is needed, we are proud to meet or exceed the BSR living wage benchmark in the vast majority of our own operations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Where gaps exist, we will be developing a roadmap to progress toward a living wage.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The Coca Cola Company has been a leader in driving ambitious sustainable packaging through our World Without Waste program.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have collaborated with peers across our industry, government, and civil society to tackle the issue of ocean bound plastics.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In October, The Coca Cola Company was delighted to host the 14th Annual Engaging Business Forum at our headquarters in Atlanta.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"United States Council for International Business and the U.S. Chamber of Commerce, the Forum has become one of the preeminent business and human rights conferences, where business leaders and experts from civil society, trade unions and governments hold candid discussions on business experience in respecting human rights across their operations and supply chains.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Responsible Business Conduct, with stakeholder enabling and promoting responsible sourcing practices, to advance industry understanding and progress toward living wages in global collect and sort up to 60% of plastic waste that is recycled around the world.1 They are integral to the functioning of an efficient, circular economy panels discussing subjects such as the increasing regulation of human rights, grievance mechanisms and effective remedy collaborations, and the supply chains.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"They are also extremely vulnerable growth of investor benchmarks.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As a sponsor, the company has worked consistently with sport governing bodies, NGOs, governments, and unions to embed respect for human rights into the life cycle of these events.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This work includes our leadership in the Centre for Sport to human rights abuse.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The severity and complexity of human rights impacts on grassroots recyclers makes multi stakeholder collaboration essential.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We were pleased to convene the Fair human rights in the world of sport.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Olympic Committee issuing its first Strategic in late 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our company has been working with Bonsucro, a leading international NGO, as that identifies recruitment related human rights risks within well as other local and international experts to address human rights risks in the supply chains together with our partners Diginex, an impact technology company, and Reckitt, another consumer goods sugarcane supply chain in Pakistan.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our partners include GoodWeave International, a non profit with expertise in stopping child, forced and bonded labor in global company.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The platform aims to improve respect for human supply chains, and AgNovate, a respected local organization and licensed Bonsucro rights in the hiring process through due diligence and trainer.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This two and a half year project, which runs to the end of 2024, aims to ethical recruitment.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The platform evolved to include a multilingual worker its own human rights policy and establishing chains, engaging meaningfully with waste pickers, voice tool, diginexAPPRISE, which allows companies to a dedicated human rights program.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The use of smartphone technology allows a greater number of workers to be reached and helps ensure that foreign migrant workers with low literacy levels are included in the interview process.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In November 2022, AgNovate delivered the first training session of the project to 31 participants, including managers of sugar mills.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The training was based on GoodWeave’s best practices on ending child and worker exploitation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Gap assessments were then conducted of the six partner sugar mills and selected smallholder farmers on their compliance with the requirements of the Bonsucro Production Standard, which includes ensuring workers do not suffer from forced labor and there is no child labor.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The project will support the mills to develop their own action plans toward continuous improvement and compliance with version 5.1 of the Bonsucro Production Standard.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"H We make and deliver our  products and provide services with a goal of zero work related injuries for our employees, contractors and communities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Providing our employees with a safe workplace environment is among the company’s greatest responsibilities and is part of our commitment to employees, customers and consumers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our employees are our most valuable partners, sources of best practices and the implementors of our strategy to embed safe habits and strengthen our safety culture.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have strengthened our health and safety strategy with multi year purposeful actions across our end to end supply chain.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Performance (HOP) philosophy into our operational learning processes building an environment of active employee engagement accelerating learning and improvement processes building better controls based on work in practice and supporting the right culture.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Several of our bottling partners across regions have deployed HOP operational learning into their organizations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Organizational Performance (HOP) philosophy that focuses and onwards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are focused on creating culture, equipment, work systems and processes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Management commitment and strong employee engagement are foundational to establishing this culture.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"SERIOUS INCIDENT PREVENTION: We expanded our self assessments and governance audits beyond production operations to include fleet and distribution operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have implemented comprehensive, preventative implementing and strengthening controls to prevent serious programs to further identify and mitigate the potential for injuries.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We also continue to build unique solutions (i.e., serious incidents to occur in our facilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are integrating toolkits, guidance) to enhance the capacity and capability of operational learning while also demonstrating progress our system in identifying and mitigating risks.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"CULTURE: We revamped our Safety Training Academy in 2022, providing enhanced resources, tools and training which include operational safety and road safety programs.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Coca Cola system, we incorporated a new Human and organization.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We completed more than 20 technology pilots globally, which are now being implemented by many of our bottling partners.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These include AI technology camera systems to detect unsafe conditions and driver simulators to train and prepare drivers, among others.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Safe, high quality drinks people can trust, and a safe, secure workplace are an essential part of who we are at The Coca Cola Company.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Although we have seen significant improvements in our safety performance, we know there is more to be done.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"By building capabilities across our system, identifying where we need to improve, leveraging industry best practices and engaging with our employees, we are working toward our vision of Zero Is Possible as it relates to serious injuries in the workplace.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For exclusions, please view the criteria statement in the Independent Accountants’ Review Report.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"SECTION SCOPE: In this section our safety and health strategy refers to actions by the company as well as our owned and independent bottling partners.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The data reported for LTIR only includes company owned facilities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"N As a purpose driven company, we help create a better shared future for everyone our brands and business system touches by working to provide access to equal opportunity and fostering belonging both in our workplaces and the communities we serve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Together with global, national and local organizations plus our network of bottling partners we remain focused on investing to improve people’s lives, from our employees to those our business system touches to the communities we call home.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"While we continued to make meaningful progress in 2022, our work is an ongoing journey in an ever changing landscape.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"That’s why we continue to prioritize listening and learning executing our strategy consistently and holding ourselves accountable for continuous progress.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"It’s woven into all aspects of how we do business and function as a team from talent acquisition, to supply chain, to the processes that shape our strategy and operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It fosters greater creativity, innovation and connection to the wider community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This journey requires ongoing determination, and we are committed to developing lasting change through sustainable and measurable actions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2022, we continued to embed our DEI priorities across our business.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Pay equity is defined as compensating employees fairly and equitably, without regard to gender (globally), or race and ethnicity (in the United States).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"On an annual basis, we conduct audits to ensure our employees are paid equitably.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, we are diligent and stay aware of the changing regulatory landscape.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we published our first ever pay gap report for Coca Cola Ireland.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are working to embed our philosophy into our business practices and processes, and to extend our analyses beyond base pay to broader aspects of our total rewards policies.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
