text,llm_responses,scope3,vague
"We’re bringing teas, juices, waters, and dairy and plant based beverages to more people in more places.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Some of these beverages are enhanced by fortifying them with vitamins and minerals.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Minute Maid sparkling juice gives consumers in China a zero sugar option made with real fruit juice and refreshing bubbles, along with B3 vitamins and zinc to supplement nutritional needs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Chun Yue launched as first ever functional soda water in China, with added vitamins and minerals.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Two zero sugar, zero calorie options offer a slightly sweet, fruity taste.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"Minute Maid Honey Infused ready to drink fruit drinks in India contain added dietary fiber to support healthy digestion.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The new preservative free line is available in three delicious flavors: apple, mixed fruit and guava.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Fuze Tea launched in Pakistan in two flavors lemon and peach.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The innovative brand is a fusion of reinvigorating tea extract from 100% sustainably sourced tea leaves and fruit flavors.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It is available in North America in three flavors: chocolate, strawberry and vanilla.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"People can enjoy our drinks in sizes that help control portions and added sugar intake.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to expand availability of these packages and introduce newer offerings, including 150 ml mini cans and 250 ml slim cans, so people can enjoy the same great tastes in sizes that are right for them.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to giving consumers an expanded array of personalized, on demand beverage choices including low and no calorie options the innovation helps reduce our carbon and packaging footprints.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Today, about 44% of our sparkling soft drink brands come in packages of 8.5 ounces or less.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In North America, 10 pack mini cans grew 39% in 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We respect the role of parents and caregivers as the primary decision makers for what their children drink, and we do not market any of our products directly to children under 13, regardless of nutritional profile.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This means we will not place our marketing or advertising in any media, platform or event where more than 30% of the audience is under 13.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our policy goes beyond media and includes packaging, in store and point of sale.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Code and its Framework for Responsible Food and Beverage Marketing Communication.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Global Responsible Marketing Policy, from employees and bottling partners to agency and media partners.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are a founding member of the International Food Beverage Alliance (IFBA), a group of leading companies that self regulate globally on responsible marketing to children.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, we collaborate with industry peers at regional and local levels to scale collective action in responsible marketing pledge programs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Jack Daniel’s Coca Cola joins our growing portfolio of ARTD offerings including Lemon Dou, Topo Chico Hard Seltzer and Schweppes Pre Mixed Cocktails.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we joined the International Alliance for Responsible Drinking (IARD), a consortium of leading beer, wine and spirits producers committed to reducing harmful drinking and promoting moderation through robust responsibility standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Support local responsible consumption harm in those countries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Enable our employees and partners to be ambassadors for responsible consumption.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our responsible alcohol marketing policy determines how we innovate and bring to market ARTD brands.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At the heart of our approach is ensuring that our alcohol brands are only directed at adults over the legal purchasing age who choose to drink, and encouraging only drinking in moderation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are committed to providing transparent nutrition information about all of our products, in line with local regulations, so consumers can make informed decisions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We were the first beverage company to place calorie information on the front of nearly all our packaging worldwide.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Today, we provide nutrition information on product labels, with the exception of certain returnable bottles, fountain beverages and waters (unsweetened, unflavored).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For these beverage and packaging types, we offer nutrition information through websites and consumer hotlines.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We recognize our responsibility to help solve complex plastic waste challenges facing our planet and society.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"That’s why, in 2018, we launched an ambitious strategy called World Without Waste to drive systemic change through a circular economy for our packaging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Making 100% of our packaging recyclable globally by 2025 and using at least 50% recycled material in our packaging by 2030 (DESIGN).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Collecting and recycling a bottle or can for each one we sell by 2030 (COLLECT).
","{'scope3': 'no', 'vague': 'specific (relates to waste management which is under ESG, but does not directly mention emissions)'}",no,"specific (relates to waste management which is under ESG, but does not directly mention emissions)"
"Bringing people together to support a healthy, debris free environment (PARTNER).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"SECTION SCOPE: In this section, our packaging strategy refers to actions by the company as well as our owned and independent bottling partners and our independent suppliers and partners.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We are making progress against each of our objectives, which are embedded in how we operate as a business, and we are taking a transparent approach to reporting our actions, results and learnings.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Local teams are executing in ways appropriate for their markets, and we are using a networked approach to deliver impact at scale.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our work has also shown us where the major challenges are, and some of our markets will have challenges meeting goals as quickly as others.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"When we lightweight our packaging, incorporate more recycled and bio based material, invest in local recycling programs and increase our use of reusable packaging, we can reduce both waste and our greenhouse gas (GHG) emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In 2022, we avoided around half a million metric tons of virgin derived from non renewable plastic usage through our efforts on lightweighting and use of sources by a cumulative 3 million metric tons from 2020 20253 recycled content, with an incremental avoidance of over 50,000 metric tons since last year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Zero Sugar are now offered in RGBs nationwide, eliminating more than 15 million single use glass bottles in 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the United States, a 500 ml returnable glass bottle pilot program in approximately.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Texas, generated a 75% return rate, and we are exploring expansion capabilities in 2023.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also are working with Reuse Seattle to reduce single use plastic waste by encouraging customers to transition to reusable cups for our dispensed products, as part of a broader multi stakeholder effort on foodservice packaging across the metro region.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In South Africa, we extended the rollout of refillable 2 liter and 1.5 liter PET plastic bottles. by volume sold in refillable returnable glass or plastic bottles or in fountain dispensers with reusable packaging.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Sri Lanka, we responded to the ongoing economic crisis by introducing the Large.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Returnable Glass Bottle (LRGB), nicknamed the Big Buddy Pack, to provide an affordable and returnable, mealtime focused option for families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Coca Cola, Fanta and Sprite are offered in the 750 ml bottles, which feature paper labels and aluminum caps.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Sweden, we are collaborating with Reitan enabling a circular economy for our packaging plastic bottles or in fountain dispensers with.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Convenience on a reusable packaging pilot in materials.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Creating a circular economy requires reusable packaging by 2030. designing out waste by using, collecting and reusing recycled materials, which have inherent value.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"It also means embracing refillable and fountain dispensed packaging solutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Latin America, the Let’s Be Different or purchase a reusable stainless steel tumbler.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Reusable packaging can reduce single use packaging waste.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expanding refillable packaging options helps ensure high levels of collection of beverage containers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"PET bottle for a refillable bottle of Coca Cola Zero Sugar.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Brazil, returnable, refillable PET bottles of Coca Cola, Fanta and Sprite can be returned, cleaned and refilled up to 25 times.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The package gives shoppers an affordable option and drives repurchase rates.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Hong Kong, China, we have installed almost 100 Bonaqua Water Stations along hiking trails and in shopping malls and transportation hubs.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Consumers pay a small fee to fill their own bottles with hot or cold Bonaqua water.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"PET bottles, to aluminum cans, to refillable packaging.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Just as we offer drink choices for a range of occasions, our packaging portfolio gives consumers multiple ways to enjoy our brands conveniently and safely.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Since glass, aluminum and PET plastic are all recyclable materials, they all can play a role in a circular economy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Refillable packages, both glass and plastic, can have the lowest carbon footprints of our packaging options.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"PET packages with recycled content can have a lower carbon footprint than aluminum and glass, which require more energy to produce, recycle and transport.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Scotland, Costa Limited ( Costa ) carried out a 14 store pilot of an on the go reusable cup scheme, which invited consumers to rent a cup by scanning a QR code before enjoying their drink and then returning the cup for it to be washed and reused.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The effort supports Costa’s global goal for 25% of its drinks to be served in reusable or refillable packaging by 2030.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We tailor our refillable packaging approach by market, based on local conditions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2023, we launched an end to end refillables operations guide to help local teams implement more effective strategies and plans.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are pursuing this goal, which represents about 20% of our virgin plastic use, through more than 150 lightweighting projects and advancements on use of recycled and renewable materials.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"However, growth of plastic packaging has outpaced efforts on lightweighting and use of recycled content, so that we have not reduced our use of virgin plastic overall.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Around the world, many of our biggest brands are taking major steps to support a circular economy for plastic packaging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More than 40 markets currently offer at least one brand in 100% rPET packaging.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the United States and Canada, we recently began offering the majority of DASANI bottles from 20 oz. and 1.5 liter singles to 10 oz. and.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Demand for recycled PET plastic for food grade supports the DASANI brand's pledge to remove applications currently exceeds supply, so we need the equivalent of 2 billion virgin plastic bottles to help build a sustainable pipeline of high quality from production by 2027 compared to 2021 material.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The announcement followed the launch recycling and collection collaborate with recycling of 100% rPET bottles in New York, California partners and secure rPET to help ensure material and Texas, which also included Coca Cola 20 for our bottles is used again and again.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In recent years, system partners and suppliers have announced significant investments, both oz.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Eight markets in Europe (Austria, Belgium, the global rPET infrastructure.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Many investments are coming online in the next two years and will change the rPET landscape, particularly in Asia.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Iceland, Luxembourg, Netherlands, Norway, Sweden, Switzerland) offer their entire locally produced portfolios in 100% rPET.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Qatar, Coca Cola, Sprite, Fanta and Arwa water advocate for government regulations permitting were sold in 100% rPET bottles in FIFA World the use of rPET in food and beverage packaging.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Dedicated recycling bins and on site communication ensured proper collection of all bottles to be recycled and converted locally back into new ones, closing the loop and leaving behind a green legacy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Vietnam, we launched 100% rPET Coca Cola bottles, which is projected to avoid 2,000 metric tons of virgin plastic usage annually.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Four brands are now offered in 100% recycled PET and supported by an educational marketing campaign.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We continued to transition Sprite plastic bottles from green to clear PET to help increase the efficiency of recycling systems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As The Coca Cola Company’s second largest brand, Sprite is proud to demonstrate its commitment to circularity through our packaging by ensuring every bottle we make can be recycled and made into a new one.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We can only achieve our World Without Waste goals by creating closed loop packaging streams, and that starts with clear PET.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The KeelClip 1 packaging solution made from recyclable cardboard replaces plastic rings for recycling, are being piloted for our entire portfolio multi packs.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Following a successful rollout across on the bottle helps improve recyclability and scheduled to deliver material in 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Europe, the first of its kind solution is being reduce carbon emissions. plastic packaging has a lower carbon footprint a new lightweighted bottle neck finish in piloted in select U.S. markets. than petroleum based plastic packaging.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Europe will save an estimated 9,100 tons of plastic per year by 2024.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In emerging markets, we advocate for government and civil society to create or lags that of some other materials.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While we government regulations permitting the use support closed loop systems that ensure our continue to focus on national collection rates, in of rPET in food and beverage packaging, and packages are collected and recycled or reused.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Delivering a circular economy will require we updated our collection tracking guidance to collection sector in the circular economy.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In significant and urgent improvement in waste account for material collected through system developed markets, we are working with industry management and recycling systems around the led efforts.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Company and bottler teams in peers to build collection infrastructures world.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Collection challenges vary, as every country has unique governments, regulatory environments and consumer behaviors.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Though some countries have high recycling rates across packaging types, our own tracking systems.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2023, we will start collection (approximately 95% collection for PET incorporating Coca Cola system led collection bottles in Germany).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We advocate for well designed Extended Producer Responsibility (EPR) schemes, in which companies that produce packaging fund collection, sorting and recycling with the goal of increasing recycling rates.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The coalition has published guiding principles and key design parameters for optimal EPR programs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Authority to pilot a certified skills training program for workers in the informal waste collection sector.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These workers have access to training, tools and equipment for efficient waste collection and connections to materials recovery facilities (MRF) that buy the waste that is collected.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the United States, we’re making progress members can drop off used, clear PET bottles one community at a time, through our industry in return for incentives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Participating retailers initiative Every Bottle Back.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"As of November 2022, earn income from selling collected PET bottles the initiative has launched over 25 projects which to waste management companies and recyclers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Similar programs are in place in Malaysia, million pounds of PET over ten years.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"In Brazil, SustentaPET collection centers take in advocate for legislation that enables a circular more than 700,000 PET bottles a day to produce economy, like a recent EPR law passed in recycled resin that ultimately becomes new.
","{'scope3': 'no', 'vague': 'specific (relates to circular economy, not ESG specifically)'}",no,"specific (relates to circular economy, not ESG specifically)"
"Colorado and minimum recycled content laws packaging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In its first three years, the program passed in California, Washington and New Jersey.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"PET and will expand to additional states in 2023. those of many other countries, and we know there is much more work to do.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Egypt, we partner with BariQ, the largest bottle to bottle recycling plant in the Middle.
","{'scope3': 'no, but the impact on Scope 3 could be indirect and depend on the specifics of the partnership', 'vague': 'generic'}","no, but the impact on Scope 3 could be indirect and depend on the specifics of the partnership",generic
"East, to recycle 14,000 metric tons of plastic vulnerable workers in the informal waste waste annually to food grade product compatible sector is an important pillar of our Collection with the European Food Safety Authority (EFSA), efforts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Circularity Initiative to develop human rights principles and guidelines for engaging with the informal waste collection industry.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For more information, see the Human Rights section.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In India, we’re teaming with bicycle grocery delivery service Zepto for the PET Return and.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Following a successful pilot in Mumbai, the program will expand to additional cities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We now have five years of experience implementing the World Without Waste program.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Global Commitment in collaboration with the our World Without Waste plans.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The partnership in Tangier aims we are taking stock of our current status across and local level.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the past couple governments and community organizations to of years, we increased our ambition and set strengthen recycling infrastructures and boost virgin plastics reduction and reusable packaging collection rates collaborating with customers, targets.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In the Philippines, we are partnering with Save Philippine Seas on a campaign to find and scale community based plastic waste solutions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2021 and 2022, the partners and the local and investments in place to continue to make waste management department have collected progress.
","{'scope3': 'maybe', 'vague': 'ambigious'}",maybe,ambigious
"Our experience in a handful of markets more than 3,900 metric tons of plastic waste.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The Coca Cola Foundation to advance their the vision of a World Without Waste a reality. have an active role as a Co Chair of the Coalition’s collection, recycling and education projects.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Strategic Partner alongside some of the world’s value chain, financial institutions and NGOs, are largest and most influential organizations, supporting the development of an ambitious, with transformative potential to demonstrate effective and legally binding UN treaty to end what’s possible in the transition to a circular plastic pollution which will set common goals, economy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a Strategic Partner we support rules and obligations for member states, and in the Foundation’s mission to develop and turn, for businesses.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through a shared vision we promote a circular economy beyond our work on believe that a legally binding treaty must set the plastics and deepen our engagement globally, right enabling conditions to successfully scale regionally and locally.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The need for global coordination to tackle the plastic pollution crisis has never been more urgent.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A Business Coalition for a Global Plastics Treaty will push strongly for a framework that leaves the business as usual approach at the door and ushers us into a new era where ending plastic pollution is finally within reach.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Vice President and Head of Plastic Waste and Business, WWF a circular economy for plastic and end plastic pollution, and in doing so, will level the playing field across countries and industries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This will help ensure all plastics users participate in the funding of collection systems and will set consistent targets for areas such as recyclability, recycled content and collection.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we continued to strengthen existing partnerships and establish new ones to align strategically with our World Without Waste priorities and collectively drive progress toward a circular economy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Changchun Meihe Science Technology supporting 46 startups with funding, training, mentoring and other hands on support to execute pilot projects in a partner company’s supply chain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Within the Coca Cola system, we are pursuing six pilot projects, building on the five pilots from last year.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have focused our investments in concepts that support a circular economy, water and climate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And while we are early in the process, we are seeing promise.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Ocean Cleanup against specific goals, or the full suite of targets, indicates that these goals can be met.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Package design and the use of recycled materials are areas that are ultimately in our control, but costs, quality, technology and consumer preferences are dynamic factors that affect our ability and timelines for implementation.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The key challenge for us is collection for recycling of beverage packaging, which is the key step to ensure a functioning circular economy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We will continue to invest in innovation for the small percentage of our packaging that currently has recycling challenges, including juice pouches, opaque packaging currently used for dairy beverages, and cartons.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And, we will invest in new recycling technologies for PET plastic and other packaging materials.
","{'scope3': 'possibly', 'vague': 'generic'}",possibly,generic
"We see a significant opportunity to work more proactively with global and regional customers, many of which have announced their own sustainable packaging goals that can only be achieved in collaboration with key suppliers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Looking ahead, we will build on our longstanding relationships to make collective progress.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Taking well informed, decisive action to help address climate change is a priority for our company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Climate change poses risks to our business and our stakeholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"By implementing an interconnected approach across our priority sustainability issues, we are reducing the Coca Cola system’s greenhouse gas (GHG) emissions and building resilience in our business, value chain and local communities.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"SECTION SCOPE: In this section our climate emissions reduction work refers to actions by the company as well as our owned and independent bottling partners and our independent suppliers and partners.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We are working to reduce our carbon footprint in line with science to avoid the worst impacts of climate change.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"We do this by analyzing and prioritizing the sources of GHG emissions across our value chain and by partnering with stakeholders to drive down those emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"As of 2022, we reduced our emissions across Scopes 1, 2 and 3 by 7%,1 making progress toward our science based reduction target of 25% by 2030 against a 2015 baseline1.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Our ambition is to achieve net zero emissions by 2050.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Several of our bottling partners have announced their own science based targets and net zero pledges to drive climate action across the global Coca Cola system.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In 2022, our scope 1 emissions were 4.4 million metric tons, scope 2 emissions were 3.5 million metric tons2 and scope 3 emissions were 57.0 million metric tons.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We are part of a number of business networks that are supporting our journey to net zero.
","{'scope3': 'possibly', 'vague': 'ambiguous'}",possibly,ambiguous
"Climate Business Network, we share best practices to drive collective ambition and scale action together.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Company Network has helped to identify opportunities to drive further progress toward net zero emissions.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"In 2023, we are sustainable sourcing schemes to building our capabilities in life cycle quantify the impact of sustainable assessment (LCA) to further drive sourcing on emissions reduction.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Sustainable Agriculture for more. packaging and climate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We provide system guidance to improve energy efficiency and increase the generation and purchase of renewable energy.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"We are continuing to replace older efficiency and the use of hybrid and equipment with hydrofluorocarbon electric vehicles across the system.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Belgium, covering approximately 40% of the country’s local delivery routes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Committee of our Board of Directors oversees climate related issues.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Committee assists our Board in overseeing the company’s environmental, social, legislative, regulatory and public policy matters, including progress against our science based emissions reduction target.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The committee reports regularly to the full Board on these and other matters.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To learn more about our governance structure, see the Governance section.
","{'scope3': 'no', 'vague': 'not relevant'}",no,not relevant
"For exclusions, please see the criteria statement in the Independent Accountant’s Review Report.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The following are examples of how we are working on climate initiatives with partners across our value chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"One critical strategy for reducing emissions in our system is the increased use of renewable energy in our manufacturing processes.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Renewable electricity usage, which was third party assured for the first time in 2021, increased from 12% in 2021 to 21% in 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Energy Project Pipeline in 2022, where we work closely with bottling partners to increase the number of renewable energy projects throughout our system.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"As the number and scope of these projects expands, we will look for opportunities to collaborate and share best practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Given the size of our network of bottling partners, they are critically important in making progress toward our climate ambitions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Our bottling partners have a major influence on emissions reductions based on what they buy, make and deliver for our shared customers and consumers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In September 2022, Arca Continental committed to setting a science based target.
","{'scope3': 'no', 'vague': 'neutral'}",no,neutral
"This program helped us to improve the way we calculate our Scope 1 2 emissions and to calculate our Scope 3 emissions for the first time.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Last November, we committed to setting a science based emissions target.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In total, more than 160 of our suppliers have set or committed to setting SBTi approved emissions targets.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Coolers have long been a key opportunity because approximately one third of our emissions comes from cold drink equipment and dispensing.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We continue to find new ways to collaborate we conducted in 2022, we published internal and support our suppliers to collectively guidance for coolers used across our value chain. reduce emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We are also installing more intelligent suppliers with resources, tools and knowledge connected coolers that can transmit data to accelerate their decarbonization.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The company is directly sponsoring 56 of these helping reduce emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The program is showing signs of success 10 suppliers that we sponsored, who successfully completed the program, have since set or committed to setting their own SBTi approved emissions targets.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This is an increase from 61% of coolers placed in 2016.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Risk Steering Committee oversees regular system wide risk assessments.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
