text,llm_responses,scope3,vague
"As I rose to play on the U.S. Women’s National Soccer Team, so did the public’s interest in women’s soccer what still needs to increase is equal pay for women across the board.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"That’s why I use my skill as a player and my voice as an athlete to ask what true equity looks like, so that we are not leaving anyone behind.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Creating that sense of belonging, for everyone in the next generation, is as important to me as playing the best game I can.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I appreciate the steps Nike is taking inside its business, and beyond, to prioritize inclusivity, and give all voices a moment to be heard.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Playing alongside amazing athletes, like my teammate Quinn, pushes me to the edge of my game.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our society today can only be stronger, when we are more inclusive in how we see each other, and champion one another.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe benefits should be comprehensive and inclusive.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To best serve our diverse team of approximately 80,000 employees, we offer a variety of benefits so teammates can choose the best options for their life and family.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We design inclusive, value driven programs and practices that anticipate and serve the needs of teammates at all stages of life and positively impact their well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our decisions and program design are guided by NIKE’s values and goals, employee insights and feedback, and market data.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In FY22, NIKE teammates and their dependents engaged in more than 35,000 counseling sessions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE offers a variety of family building benefits including fertility treatment, adoption and surrogacy coverage to support all paths to parenthood.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During FY22, we expanded our fertility benefits through Progyny, Inc. so U.S. NIKE teammates now have access to unlimited Smart Cycles for fertility services like IVF, egg retrieval, sperm freezing, and more.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We offer inclusive family planning benefits and transgender care, including travel costs when services are not available locally.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our comprehensive transgender healthcare is inclusive of services recommended in the latest World Professional Association for Transgender Health (WPATH) standards of care and includes access to a dedicated transgender healthcare advocate to help navigate care and insurance coverage.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"A big part of supporting our teammates is listening to their feedback to inform what we offer.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re always asking ourselves whether our programs and practices are having the desired impact and where we can improve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Health to provide mental health support for our employees in the U.S. With Lyra, employees have access to timely care through a high quality and diverse provider network, as well as guided self care and meditations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Ninety two percent were satisfied or very satisfied with the care approach meeting their needs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At the same time, NIKE expanded its Employee Assistance Program (EAP) so that all global employees and their family members have access to 20 fully covered therapy sessions per year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"EAP counselors are carefully chosen and trained to support mental health, substance abuse, marital and family challenges, depression, anxiety, building stress resiliency and achieving balance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Beyond COVID 19, we support employees in a variety of ways during times of crisis.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to support our employees through challenges related to the COVID 19 pandemic.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE provides pay continuity when stores or operations need to close due to natural disasters or other unforeseen situations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During FY22, we extended and replenished our COVID Sick Leave policy, which in addition to existing paid time off benefits provides up to two regularly scheduled work weeks of paid sick leave.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Teammates can take COVID Sick Leave when they experience symptoms associated with COVID 19, need to take time off to care for their children due to school or childcare closure, or need time away to prioritize their mental and emotional well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In light of the COVID 19 pandemic and related challenges, NIKE absorbed healthcare premium increases for the past two years, so NIKE teammates were able to continue their coverage at the same cost year over year.
","{'scope3': 'no', 'vague': 'unrelated'}",no,unrelated
"We provide mental health support through our EAP with individual, group or onsite counseling.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through our Natural Disaster Assistance program, we provide financial and lodging support to employees who have been severely impacted by a natural disaster.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE matches employees’ cash donations to organizations supporting those affected by the crisis through Give Your Best, the company’s employee giving platform.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support teammates impacted by the war in Ukraine, we provided pay continuity to retail employees when stores were closed, continued access to life insurance and provided additional EAP support to teammates across EMEA who were affected by the conflict.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE offers a range of benefits to support the emotional, physical and financial well being of our teammates and their families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE continues to prioritize and invest in the holistic well being of our employees and their families, supporting their physical, emotional and financial well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"From mental health support to unlimited free financial coaching and, of course, access to sport we are committed to helping our teammates live their most fulfilling lives at work and outside of it.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When we support the well being of our employees and inspire each individual to be their best self, we do our best work as a team.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support emotional well being, NIKE offers 20 free therapy and coaching sessions to employees and their family members through Lyra Health and EAP, as well as a range of meditation, mindfulness and caregiving resources.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also offer onsite EAP support at our distribution centers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE is also a proud supporter of Crisis Text Line, a nonprofit that provides free 24 7 crisis counseling via text messaging.
","{'scope3': 'no', 'vague': 'not ESG related'}",no,not ESG related
"As champions of physical well being, we encourage employees to make sport a daily habit by providing free access to NIKE Sports Centers, wide ranging fitness discounts and comprehensive preventive programs, healthcare and family building benefits.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support the financial well being of our teammates, we offer unlimited free financial coaching through Ernst Young, as well as a 401(k) match, scholarship programs, tuition reimbursement, dependent care subsidies, performance bonuses, stock purchase plans and more.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE offers workplace flexibility and generous time off, including half day Fridays throughout the summer and a closing of our corporate offices for a dedicated Well Being Week in August where we take time off together as a team to focus on our well being, plus Well Being Days for teammates in our retail stores and distribution centers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During FY22, amid the ongoing pandemic and in conjunction with our return to the workplace in many locations, we intentionally focused our investments and energy on mental health.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Based on employee feedback, we evolved our approach to support the well being of our retail store and distribution center teammates and introduced dedicated Well Being Days for teammates to use at their convenience.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also launched a new internal Well Being Hub to make it easy for teammates to find inspiration, events, resources and benefits to support their well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a community, we are deeply committed to helping break down the stigma associated with mental health and promoting habits that nourish mind and body in everyday life.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"One of the ways we do that is by engaging our NIKE family in conversations about mental health.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We frequently invite athletes to join employee meetings so our teams around the world can hear firsthand about their mental health and well being strategies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In FY22, we also produced a new podcast, No Off Season, where our partners from Crisis Text Line interview NIKE athletes about their mental health journeys.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Episodes feature candid conversations with athletes such as Laurie Hernandez, Raven Saunders and Karl Anthony Towns.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe it’s our responsibility to maintain an inclusive, empathetic culture where every employee can be their most authentic self and that means creating a safe place where we can be vulnerable, ask for help and admit when we’re not okay.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our leaders strive to model behaviors and create an environment where employees feel empowered to prioritize their well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We celebrate leaders who lead with a well being mindset and train leaders around the world on how to model behaviors that best support their team.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Many of our most senior leaders have been open about their own mental health experiences and routines, which has helped advance the dialogue among employees and teams.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We partner closely with our NikeUNITED and ConverseUNITED Networks to understand the unique well being challenges facing diverse communities, and we strive to provide resources to meet those needs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During FY22, we scheduled dedicated EAP sessions with specialized counselors for several of our networks, including the Black Employee Network, Ascend Network, Pride Network, NIKE Military Veterans Network and more.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Well being was a core element of our return to the workplace in FY22.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to offering over 60 days’ notice of our return date, we offered a ramp up period to allow employees an opportunity to gradually reacclimate to the office.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also returned in a new 3 2 hybrid work approach for the majority of employees three days a week in the office and two from home.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Employees in the 3 2 work approach also benefit from Four Week Flex an opportunity to work from another location of their choice up to four weeks per year.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As teammates returned to campus and work locations around the world, we offered mindfulness and meditation activities alongside our fitness facilities and classes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also continued our virtual offerings for a subset of our employees who are a part of the remote work approach as well as people in other locations around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, we intentionally re onboarded teammates who had joined NIKE during the pandemic, and provided resources for leaders and teams supporting hybrid work and new ways of working as they transitioned.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the fall of FY22, we continued to provide onsite access to flu shots and COVID 19 boosters.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"At NIKE, we are committed to creating an engaging and inclusive culture where all teammates can authentically express themselves, become their best selves and reach their full potential.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In FY22, we continued to measure employee engagement and our culture of belonging through our annual All Employee Engagement survey and several corporate pulse surveys and listening sessions focused on topics that are important to employees, including well being, career progression and culture.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The results show the Engagement and Inclusion Indexes are strong and stable, and employees continue to respond favorably to NIKE’s support of their changing needs while creating a culture of inclusion and belonging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As part of our strategic focus on building a leading internal employee listening function, in FY22 we moved to a new survey platform and benchmark provider.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Due to this change, this year we are reporting the percentage of employees who agree or strongly agree (on a five point scale), while in prior years we reported percentiles.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, we are unable to report on a full Global Inclusion Index benchmark.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"However, we can compare to a global benchmark for a subset of our Inclusion Index (four out of six items).
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For that subset of items, favorability was 77% in FY22, up two percentage points from FY21 and five percentage points below the 75th percentile benchmark.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The two items within our Global Inclusion Index that do not have benchmarks provide further insight into the holistic, felt experience of inclusion at NIKE.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Moving forward, we will continue to evaluate and enhance our survey strategy and inclusion measures to best represent our employees’ voices and experiences as part of our continued commitment to our Diversity, Equity and Inclusion priorities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We continued to focus on employee engagement in FY22, including building out a rigorous employee voice program to gather more frequent feedback and drive meaningful action and promoting key programs that aim to enhance the employee experience in a holistic way.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Benefits to support teammates’ emotional, physical and financial well being (see Pay Benefits section for more details).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Launched a new internal Well Being Hub to make it easy for teammates to find inspiration, events, resources and benefits to support their well being.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Fridays: For the second year in a row, we encouraged employees to participate in Well Being Week, when the company closes its corporate offices and Air MI facilities for a full week in the summer.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also introduced dedicated Well Being Days for retail and distribution center teammates to use when it’s convenient for them.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And we continued our Summer Fridays, when employees are encouraged to stop working around noon on Fridays throughout the summer.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe taking time to step away from work is important to help our employees be healthy, creative and productive.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also expanded NIKE’s digital learning platform, The Source, to increase employee development through curated learning experiences.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"FY22 was also a significant year in our company’s history.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We celebrated our 50th anniversary and hosted a series of events to show our appreciation to our employees, partners and the communities we serve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We hosted Appreciation Days in offices and on campuses around the world, reconnecting employees to our purpose with engaging programming that started in April and continued through September with Just Do It (JDI) Day and the Maxim Awards ceremony.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"FY22 also marked our return to the workplace with a new hybrid model for our corporate employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We hosted a series of events that eased the transition back to the workplace and strengthened the bonds that we have as NIKE employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, we hosted a Welcome Week Experience for U.S. based corporate employees hired between March 2020 and April 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The experience included events, campus tours and giveaways to help newer employees feel connected to NIKE and their new workplace.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And we continued to host a series of virtual offerings for employees who are a part of the remote work approach or in other locations around the world (see Pay Benefits and Well Being sections for more details).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are committed to addressing the needs of all employees, but we place a strong focus on supporting underrepresented groups through our pillars of representation, education, development and creating community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Places to Work for LGBTQ employees for the 20th consecutive year on the Human Rights Campaign’s Corporate Equality Index.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"NIKE is one of only seven out of more than 1,200 participating companies to achieve a 100% rating for the last two decades.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Corporate Equality Index is the preeminent national benchmarking tool on corporate policies, practices and benefits pertinent to LGBTQ employees, and the primary driving force for LGBTQ workplace inclusion.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Increasing representation at all levels of the organization.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Creating DEI learning and development programming internally through the NikeUNITED Networks and externally through our DEI partners.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expanding the DEI mentorship program for U.S. corporate employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Increasing accessibility efforts to create equitable and inclusive experiences for our employees with disabilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a result, NIKE was recognized as a Best Place to Work for Disability Inclusion with a score of 100 on the Disability:IN Disability Equality Index a globally recognized benchmarking tool to evaluate disability inclusion and equality.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have a long history of disability inclusion at NIKE, from hiring disabled employees to sponsoring adaptive athletes and innovating new products such as FlyEase.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"To deepen our strategic commitment, NIKE established the Accessibility Center of Excellence (CoE) to lead our global enterprise strategy on accessibility and disability inclusion.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our vision is to create an accessible, inclusive experience for all athletes because if you have a body, you are an athlete, and that includes people with disabilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our mission is to foster disability inclusion that drives innovation in collaboration with the disability community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our global enterprise approach brings together teams from across NIKE. We run a hub and spoke model with the Accessibility CoE collaborating with business units to drive forward accessibility and disability inclusion because we win as a team.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I am a proud disabled leader who is honored to champion accessibility in all things we do.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We help create a strong disability culture by driving accessibility for our employees and consumers, because we know disabilities are a strength at NIKE.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We push boundaries of what is possible to ensure the disability community is part of NIKE.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We know that disability is part of diversity and that accessibility creates equitable experiences which, in turn, drive inclusion.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE is recognized as a Best Place to Work for Disability Inclusion with a score of 100 (up from 90 the previous year) on the Disability:IN Disability Equality Index a globally recognized benchmarking tool.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Product Our FlyEase sneakers are created with insights from the disability community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"FlyEase technology makes it seamless to put shoes on with no hands and or easily with limited interaction.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We now have a FlyEase model of many of our sneakers, across price points, to support independent living and self expression for people with disabilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have continued to scale these learnings across our products, and this year launched our Dynamo Go sneakers and our adaptive clothing line for kids.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"People At the heart of the Accessibility CoE are people including our disabled employee community and the consumers we connect with every day.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In celebration of disability and sport, we launched our new adaptive workouts on the NIKE Training Club (NTC) with adaptive athlete Amy Bream.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The classes were created with accessibility and adaptive workouts in mind, all designed for people with and without a disability.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Program In collaboration with our Social Community Impact team we provide grants to disability organizations across the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Mental health, for example, is a disability with global impacts, and NIKE partners with several mental health organizations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"One such group is the Ben Raemers Foundation, which highlights how skateboarding can help people develop the skills and tools needed to support themselves and each other as well as to help understand and address mental health through community and sport.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In sport, and in life, it’s easy to let your own doubts weigh you down to tell yourself you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I envision a world where everyone believes in the endless opportunity in being told you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When I lost my lower legs and forearms to meningitis at 11 years old, I was sure my dreams of fencing had come to an end.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I knew so much was going to change that I was going to have to put my foil down.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’d tell myself, Gold medalists in fencing need their arms and can’t be in wheelchairs.
","{'scope3': 'no', 'vague': 'not ESG related'}",no,not ESG related
"Then my mother told me something that turned my world upside down (in a good way, don’t worry ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Fencing, like art, lives in your mind, not your hands, she said.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"It made me believe that just because everyone else does something in a specific way, it doesn’t mean that I have to.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I stand proudly today as an athlete with a disability.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"In sport, and in life, it’s easy to let your own doubts weigh you down to tell yourself you don’t have what it takes.
","{'scope3': 'no', 'vague': 'not ESG related'}",no,not ESG related
"I envision a world where everyone believes in the endless opportunity in being told you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When I lost my lower legs and forearms to meningitis at 11 years old, I was sure my dreams of fencing had come to an end.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I knew so much was going to change that I was going to have to put my foil down.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’d tell myself, Gold medalists in fencing need their arms and can’t be in wheelchairs.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Then my mother told me something that turned my world upside down (in a good way, don’t worry ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Fencing, like art, lives in your mind, not your hands, she said.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"It made me believe that just because everyone else does something in a specific way, it doesn’t mean that I have to.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I stand proudly today as an athlete with a disability.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’ve not only found my own way, but I have the privilege of standing on the shoulders of those who wouldn’t let adversity take them down.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This includes my family, coaches and mentors who believe in me.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And NIKE, who like me, understands that good coaches can help kids see their potential.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, I founded the Bebe Vio Academy and NIKE has been my partner to help grow the Paralympic movement in Italy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I want athletes like me, and the medalists of tomorrow, to live in a world where the only limitations they have are their imaginations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When I, as the only fencer in the world who competes without arms in a wheelchair, won my second Paralympic gold medal I realized something.
","{'scope3': 'no', 'vague': 'not ESG related'}",no,not ESG related
"To change the world, we have to let those who look up to us in on the most beautiful secret: Our imaginations our minds are what will create a safer, more equitable world for everyone regardless of ability, or disability, origin, skin color, sexual orientation or gender identity.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I firmly believe imagination is the most powerful way to bring people along on our journey.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Certain NIKE owned and operated facilities undergo external audits and internal assessments.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When those processes reveal gaps in EHS standard implementation, we initiate management plans and develop tools to address and correct those problems.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In FY22, COVID 19 response continued to be a priority and a dominant component of our work over the year.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our mitigation efforts spanned the globe and touched all functions and locations.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"NIKE procured and distributed more than 200,000 self administered COVID 19 tests free of charge to employees and contractors.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We hosted COVID 19 and flu vaccine clinics for both employees and family members in the fall of 2021 at many of our high density locations globally.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE’s provision of face coverings and KN95 masks and sanitation supplies also continued in FY22.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"COVID 19 notifications and contact tracing were universally applied, with isolation and quarantine policies that aligned to Centers for Disease Control and Prevention (CDC) and local requirements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We closed out FY22 with the return to workplace for our corporate office employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The response will continue into FY23 with newfound support and resources to manage day to day governance as we return our focus to core EHS initiatives and objectives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE focused on updating life safety programs in FY22 with a focus on occupational health, emergency medical response programs and injury prevention.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Greater China, we partnered with International SOS to procure and install automated external defibrillator systems across 11 office locations a deal that included embedded training content.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our North America distribution center facilities implemented 24 7 onsite registered nurse and emergency medical technician oversight through a combination of internal and third party vendor services.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Air MI locations embarked upon a comprehensive injury prevention program that established onsite medical suites with licensed occupational athletic trainers and injury prevention specialists to treat and mitigate hazards associated with both personal and occupational injuries and illnesses.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Air MI team also launched an employee wide culture of safety campaign focused on eight SAFE (Safety and Accountability for Everyone) principles.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The program includes employee led training and individual commitments, ensuring safety is an everyday commitment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Innovation EHS team elevated chemistry and machine safety programs across all units with an enhanced job safety assessment digital application for equipment and machine safety operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In FY23, NIKE plans to launch its Global Office Safety program within select key city locations around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The program provides each NIKE office location with systems and tools to effectively implement injury response and reporting, life safety programs, EHS committee function and robust ergonomic management systems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Establishing baseline assessments across our globally owned and operated locations will not only aid in legal compliance with local EHS regulatory requirements, but also serve as NIKE’s foundational baseline and complement existing conformance assessments conducted in accordance with NIKE Code Leadership Standards and industry wide Social Labor Convergence Program (SLCP) assessments for certain participating facilities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We will be partnering with industry experts to develop site specific Emergency Response Plans for all NIKE owned and operated locations, which will include hazard specific protocols in addition to updated evacuation procedures, maps and complementary first aid, automated external defibrillator, CPR and fire extinguisher education.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"With a renewed focus on employee awareness and individual preparedness, NIKE is working to secure and offer Occupational Safety and Health Administration online training course content globally through the NIKE University learning management system.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are also continuing to leverage and expand our internal EHS management system, which gives employees the ability to report injuries, hazards and near misses across our office, distribution, retail and manufacturing locations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Understanding our leading and lagging indicators with regards to EHS performance will enable our future investments are made against risk based priorities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have also worked closely with our business and supporting functions to provide strategic design consultation on topics such as inclusive communication, inclusive sponsorship, cultural appreciation versus cultural appropriation, and inclusive and accessible design.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For our Firstline distribution and manufacturing teams around the globe, we look to expand our comprehensive cross cultural curriculum programming, designed for teammates in non traditional work environments to advance their DEI acumen and Inclusive Leadership skills.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The ongoing program has focused on race and the impact of culture on our personal and work relationships in the U.S., Singapore and China.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This year, we hope to gain a deeper level of understanding for our teammates and their experiences in Vietnam and Indonesia.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our overarching objective is to develop inclusive leaders who are held accountable for fostering our culture of belonging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As part of our five year DEI strategy, in FY21 we piloted two education programs for our Vice Presidents and our NikeUNITED and ConverseUNITED Network Leaders.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The programs, both rich in dialogue through facilitation, generated an appetite for even deeper learning around DEI.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Leveraging the feedback from these two programs, we decided to evolve how our Vice Presidents are certified and receive their training.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To renew our commitment, in FY23, we will launch Inclusive Leadership education certification within our ongoing Vice President leadership training, designed for all NIKE executives across the globe.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, we began development of a new custom unconscious bias awareness training that will be rolled out to all employees, with the goal of 96% completion.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disability inclusion is an area in which we are also exploring new and innovative ways to make content more accessible to our employees with disabilities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our investment in professional development remains a key component of our talent strategy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are investing in the development of racial and ethnic minorities in the U.S. and women globally at all levels to drive career mobility, advancement and retention.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our mentorship program, which was launched in June 2021, has had two full cohorts complete the nine month program while maintaining a 98% satisfaction rate among participants.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Given the success of the program in the corporate environment, we are partnering with our Firstline teams to modify the program, with an aim to pilot in FY23.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
