text,llm_responses,scope3,vague
"Our parks, hotels, and cruise businesses are integrating recycled content fiber into their cast and crew member costumes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, costumes and set pieces in The Little Mermaid theatrical production aboard the Disney Wish ship are made from recycled plastic, with more than 50% of the fabric used in the production made from recycled materials.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The fabrics were also uniquely dyed using a waterless printing method, saving water compared to traditional dyeing processes.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Back on land, the cast members at the newly opened Guardians of the Galaxy: Cosmic Rewind attraction at EPCOT are donning uniforms designed and created from sustainable features 70% of each uniform’s base fabric is made from recycled content.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Marvel Studios’ Moon Knight series created a pop up waste garden where recyclables and other waste were collected and sorted by a local company that provides training and jobs to people transitioning out of homelessness.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At the studio where Moon Knight was filmed, we plan to set up waste gardens for future films.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, Prom Pact, a Disney Original movie, introduced refillable water stations, saving the equivalent of more than 40,000 single use plastic bottles of water during production.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As we evolve our COVID 19 health and safety practices in line with local, regional, and federal guidelines, eliminating single use plastic water bottles through refillable water stations will once again be a focus for our studios.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Costumes and set pieces in The Little Mermaid theatrical production aboard the Disney Wish ship are made from recycled materials.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our approach to reducing food waste begins with menu planning to predict how many meals we will serve in a given day in order to prevent food waste before it begins.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"When there is unused food, we donate it to support local communities whenever feasible.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also utilize composting and biodigestion, and convert food waste into animal feed where possible.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For instance, we have composting pilots at several restaurants, and Vero Beach Resort and Castaway Cay have installed biodigesters to manage inedible food waste.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are committed to reducing single use plastics in our parks and resorts, and eliminating single use plastics on our cruise ships.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For example, in fiscal 2022, Hong Kong Disneyland replaced plastic, disposable food service ware items, including to go containers and cutlery, with wood alternatives and reusable melamine.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney Cruise Line has been working to eliminate single use plastic categories and intends to be free of single use plastics by 2025.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Examples include introducing alternatives to plastic merchandise bags and guest laundry bags, disposable cutlery, cold beverage lids, and even plastic drink garnish sticks.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, to encourage the use of reusable water bottles, refill stations have been installed on all ships and Castaway Cay.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As we explore options for the responsible disposal of glass from Walt Disney World Resort, we are piloting the use of a machine that pulverizes glass into gravel and sand like pieces.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This material can be used across the property in areas such as roadbeds, golf course bunkers, filtration systems, sandbags, and drainage.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"World in BalanceOur ApproachIntroductionWorld of HopeInvesting in Our PeopleOperating ResponsiblyData Reporting FrameworksTable of ContentsWorld of Belonging Limited edition tote bags, duffel bags, briefcases, and pouches were made from a recycled tarp that previously covered Sleeping Beauty Castle.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To reduce environmental impacts across our consumer products portfolio, we identified a set of materials that are consistently used in high volumes and or are known to have significant environmental impacts associated with their production and or use.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Such materials include paper, wood, and palm oil from forest products, as well as textiles and plastics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our materials goals focus on reducing the environmental impacts of these materials while also helping our manufacturing network to become cleaner and safer as a whole.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our cross functional consumer products task force works to advance our materials goals and produce comprehensive training resources to help our global teams and external collaborators understand how to help achieve our 2030 goals.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To measure progress on our goals, we are building new tracking systems that will allow us to report on select quantitative measures.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the interim, we will continue to provide qualitative updates on our progress.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disneyland Paris offered guests limited edition tote bags, duffel bags, briefcases, and pouches for purchase, which were made from a recycled tarp that previously covered Sleeping Beauty Castle during renovation work.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney worked with a French based SMB (small to medium sized business) that specializes in the upcycling of materials to create these unique goods.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Designing, building, and operating to avoid or reduce emissions, water, and waste have been core parts of Disney’s sustainable design strategy.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"For new projects, we are integrating sustainability throughout the design process, promoting a culture of continuous improvement, and exploring innovative solutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In collaboration with our various design teams across Disney, and leveraging the creative expertise of our Disney Imagineers, we follow a rigorous set of internal Sustainable Design Standards aligned with our 2030 goals.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This work is critical to helping us achieve our emissions goals since our built environment, ranging from theme parks to offices, accounts for the majority of our Scope 1 and 2 emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Our approach to sustainable design also helps contribute to cleaner air, more efficient use of water, and less waste for the communities in which we operate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"One example from our Disney Parks, Experiences and Products segment (DPEP) is Lighthouse Point in The Bahamas the newest addition to Disney Cruise Line’s island destinations expected to welcome visitors in 2024.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Only 16% of the site will be developed and much of it for low density uses like the placement of beach chairs and umbrellas.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The areas that will be developed will incorporate numerous design features to reduce environmental impacts, such as elevated walkways and structures to reduce disturbing the land.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are also designing to support zero waste to landfill as we explore innovative waste sorting and disposal technologies.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We expect 90% of the energy demand to be met from renewable sources when it opens and for the site to be fully powered by renewable energy by 2030.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, we are developing a multi faceted program to educate employees, vendors, and guests about the role they play in protecting the site.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Concept art for Disney’s Lighthouse Point in The Bahamas.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney is working closely with Bahamian artists and advisors to create a destination that represents the natural beauty and rich culture of The Bahamas.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through National Geographic, Disneynature, and our other content platforms, Disney enjoys a rich and growing library of programming that connects audiences with the wonders of our natural world and inspires action to create a cleaner, safer, and healthier planet.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, our broad portfolio of nature focused stories included Disneynature’s Polar Bear and National Geographic’s Explorer: The Last Tepui, Secrets of the Whales, and The Biggest Little Farm: The Return.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Environmental Media Association (EMA) Awards honor films and shows that increase public awareness of climate change, sustainability, and other environ mental topics in their storylines.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we won two EMA Awards and received 58 Green Seals and 38 Gold Seals from EMA recognizing our efforts to reduce the environmental impact of production.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"National Geographic has been actively caring about our planet for well over a century.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Today, National Geographic Partners a joint venture between The Walt Disney Company and nonprofit National Geographic Society continues this legacy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We return 27% of the net proceeds from our National Geographic lines of business to fund conservation, education, and sustainability projects.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"National Geographic Partners aims to unite, inspire, and support the global travel community, with the brightest and best minds in scientific, travel, and cultural exploration, sharing groundbreaking, highly visual storytelling.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have a strong track record of protecting wildlife.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, with the release of Disneynature’s Polar Bear in 2022, the Disney Conservation Fund (DCF) is supporting polar bear conservation with nonprofit organization Polar Bears International.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney’s grant will support research of promising aerial radar detection to identify hidden polar bear dens and help protect mothers and cubs help to reduce possible human bear conflicts to keep both bears and people safe in the Arctic and aid the preservation of polar bears’ habitats.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, the unit highlighted people and organizations making an impact in Hidden Climate Heroes and took an in depth look at the causes and risks of climate change in a monthlong series, Climate Crisis: Saving Tomorrow.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The unit also teamed up with Teen Vogue to explore teenagers’ growing concerns about climate change and the effects on their mental health.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Earth Month kicked off with a conversation between DPEP Chairman Josh D’Amaro and the legendary ethnologist and conservationist Dr. Jane Goodall.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"DCF made a gift to support the work of Dr. Goodall’s Roots Shoots, a program that supports young people working to effect positive change for the planet, starting in their local communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"National Geographic India launched the year round One for Change effort on Earth Day to spotlight change makers across India working to restore and preserve the environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And National Geographic Latin America released a new edition of its Lo Que Haces Cuenta ( What You Do Counts ) campaign during Climate Change Day.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"World in BalanceOur ApproachIntroductionWorld of HopeInvesting in Our PeopleOperating ResponsiblyData Reporting FrameworksTable of ContentsWorld of Belonging The Disney Conservation Fund supported Arizona State University’s efforts to work with Baja fisher communities to reduce the accidental catch of endangered sea turtles, sharks, and rays.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Disney Conservation Fund was created more than 25 years ago to build on Walt Disney’s legacy of saving wildlife, inspiring action, and helping to protect the planet.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"DCF philanthropic grants have helped bring wildlife like California condors, green sea turtles, and Atala butterflies back from the brink of extinction plant millions of trees in critical forests remove tons of debris from the ocean advance conservation education for youth and more.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney Conservation Fund has invested more than 120 million, along with the expertise of dedicated teams, in community led biodiversity conservation efforts since 1995 to help protect more than 1,000 species of wildlife and safeguard more than 315 million acres of habitat an area equal to more than 10,000 Walt Disney World Resorts.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, the DCF made nearly 6.7 million in grants, supporting more than 60 nonprofit organizations working across 32 countries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The DCF also honored 20 Disney Conservation Heroes an award recognizing Indigenous and local people dedicated to promoting a world where people, plants, and animals all have a thriving place to call home.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney Conservation Team Wildlife includes cast members working to inspire conservation actions and collaborating globally to share expertise and drive programs to positively impact wildlife and habitats.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At Walt Disney World Resort, Team Wildlife monitors species diversity in our 8,000 acre Wildlife Management Conservation Area to support statewide efforts to help preserve and connect key habitats.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Nearby at the headwaters of the Everglades, we have also supported protection and restoration efforts at The Nature Conservancy’s Disney Wilderness Preserve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The preserve spans 11,500 acres of restored wetland and upland habitats and is home to many native plants and animals, including threatened and endangered species like gopher tortoises and red cockaded woodpeckers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to collaborate with a diverse group of coral reef management and conservation leaders to bring hope to the largest coral reef in the continental United States, the Florida Reef Tract.14 Disney Conservation Team Wildlife has provided leadership and expertise to support the Orlando based Florida Coral Rescue Center.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This state of the art facility was established for gene banking and care of Florida corals rescued from reefs not yet affected by Stony Coral Tissue Loss Disease, which has put 22 coral species at risk of extinction.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The center is the largest facility of its kind in the United States and is part of a national network coordinated by the Association of Zoos and Aquariums to support breeding programs and efforts to return coral back to the ocean.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In April 2022, the first reported spawning of rough cactus coral in human care took place at the Center.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Our Disney team based in India began supporting Wildlife SOS’s efforts in 2021 and continued support throughout 2022 to rescue and rehabilitate elephants illegally taken from the wild.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"To date, more than 40 elephants have been given care and medical treatment at Wildlife SOS’s Elephant Hospital and Elephant Conservation and Care Centre, established in 2010 and the first center of its kind in northern India.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"As part of the 5 million we have invested since 1995 to help sea turtle conservation efforts globally, in 2022, the DCF supported a new mentorship and career training program hosted by the Sea Turtle Conservancy to spark passion for sea turtle conservation among central Florida youth from diverse and underserved communities.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Students attended the 2022 Tour de Turtles event at Disney’s Vero Beach Resort, an annual event that helps researchers, conservationists, and government agencies gather satellite transmitter data from migrating sea turtles to make more informed decisions about conservation methods and policies.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In fiscal 2022, our sea turtle efforts reached an important milestone: Disney Conservation Team Wildlife celebrated 1.5 million sea turtles hatched from nests monitored by our team at Disney’s Vero Beach Resort since 2003.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney’s Animals, Science and Environment team leads the Company’s efforts to care for animals and the environment, connect people to nature, and conserve our natural resources.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At Disney’s Animal Kingdom Theme Park, we celebrated the birth of the 13th white rhino born at Walt Disney World Resort an important milestone made possible by the dedication and care of Disney scientists, veterinarians, and keepers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Each birth has been part of the Species Survival Plan for white rhinos, overseen by the Association of Zoos and Aquariums to help promote responsible breeding of endangered species in managed care.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These rhinos help us learn more about this near threatened species, share learnings with other institutions, and offer guests an opportunity to connect with incredible animals in person.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney’s Animal Kingdom celebrated the birth of the 13th white rhino born at Walt Disney World Resort.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In December 2021, Disney’s Animal Kingdom celebrated the 41st birthday of Gino, the oldest western lowland gorilla at Walt Disney World Resort.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Gino is a favorite of many guests and something of an icon in the zoological community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Due to the trusted relationship he has developed with Disney’s animal care team and his laid back attitude, Gino has helped his keepers develop important techniques to care for gorillas in managed settings that have been modeled by other zoological institutions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"He is one of the first gorillas in the world to allow his caretakers to perform cardiac ultrasounds without anesthesia, an important step in the advancement of care for his species, and more broadly for animal care and gorilla conservation globally.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are committed to bringing joy, comfort, and peace of mind to our communities and inspiring hope, especially for children.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Having a positive impact on the world as we grow our businesses has been a part of our Company since its founding.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We place particular focus on areas where we are uniquely positioned to make a meaningful, measurable impact.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through our support of children’s hospitals and wish granting, as well as the contributions of thousands of passionate employee volunteers around the world, we deliver joy when it’s needed most.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At Walt Disney Imagineering, we make the impossible possible.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We combine innovation and storytelling to bring Disney stories, characters, and worlds to life.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Helping to reimagine the patient experience in children’s hospitals to include Disney magic has delivered joy when it’s needed most to so many kids and families all over the world one of the most rewarding experiences of my career.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Since Walt Disney himself first brought animators to visit hospitalized children, Disney stories have uplifted young people facing serious illness.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2018, Disney announced a global commitment of 100 million to help reimagine the patient experience and deliver joy when it’s needed most.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Since setting our commitment, and despite pandemic related delays, by the end of fiscal 2022, we had directed more than 75 million to our hospital initiative.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We bring the positive power of Disney stories and characters to children in more than 700 children’s hospitals and pediatric places of care around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In fiscal 2022, we expanded our hospital installations globally, while continuing to provide new Disney themed Starlight Hospital Wear and products, Disney Movie Moments, and Disney access.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney’s efforts in fiscal 2022 included transforming hospital spaces with imaginative installations like interactive murals, digital displays, and play spaces to ease the fear and anxiety of a hospital stay and bring comfort to patients and their families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our children’s hospital concepts and experiences expanded to hospitals in several U.S. states, Singapore, Japan, India, and eight countries across the Europe, Middle East Africa (EMEA) region.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Kanagawa Children’s Medical Center became the first hospital in Japan to offer interactive Disney murals that bring beloved characters and stories from Disney, Pixar, Marvel, and Lucasfilm to life.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The installations at Holy Spirit Hospital in Mumbai and Homi Bhabha Cancer Hospital in Varanasi delight and bring comfort to more than 200 children each day.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney concepts were installed in Dr. von Haunerschen Kinderspital in Germany (top left), Ankara Bilkent City Hospital in Turkey (top right), KK Women’s and Children’s Hospital in Singapore (bottom left), and Kanagawa Children’s Medical Center in Japan (bottom right) in fiscal 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, we expanded complimentary access to Disney for the teams in children’s hospitals around the world who support patients.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These Child Life Specialists have reported that Disney is a valuable tool that offers a sense of normalcy and eases stress during a child’s hospital stay.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, to provide a sense of community and comfort during a time in which children may not be able to visit movie theatres, we more than doubled the number of participating hospitals in our Disney Movie Moments program, with more than 225 hospitals or places of care receiving special access to new movie titles from The Walt Disney Studios.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"New and existing hospitals kicked off their programs with a special screening of Disney and Pixar’s animated film Lightyear.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In May 2022, Disneyland Paris invited hundreds of children facing serious illness and their families to enjoy the park’s 30th Anniversary festivities.
","{'scope3': 'no', 'vague': 'not relevant'}",no,not relevant
"The special event was planned in collaboration with Pi ces Jaunes, part of the French Fondation des H pitaux, whose mission is to improve the conditions of hospitalized children and adolescents.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Guests were joined by French First Lady Brigitte Macron, who is President of the Fondation des H pitaux, and Didier Deschamps, French national soccer team manager and godfather of Pi ces Jaunes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney’s collaboration with Starlight Children’s Foundation a nonprofit dedicated to delivering happiness to seriously ill children and their families continues to bring moments of joy and comfort during hospital stays and challenging moments.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More than 500 hospitals in the United States and Canada received Disney themed Starlight Hospital Wear, toys, books, and games in fiscal 2022, and we continue to focus our donations on the medically underserved and vulnerable populations that need it most.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Disney, Pixar, Marvel, Lucasfilm, and ESPN Starlight Hospital Wear collections provided patients with their choice of fun and comfortable clothing to wear during their hospital stay.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our May the 4th celebration helped distribute lightsabers, adaptive costumes designed for children in wheelchairs, and more to hospitals around the U.S.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Pixar themed Starlight Hospital Wear, inspired by iconic characters including those from Disney and Pixar’s The Incredibles, Buzz Lightyear and Jessie from Toy Story, and Russell from Up, were offered to all hospitals within Starlight’s network for the first time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, QR codes printed on the gowns provide an immersive experience for patients.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"Marvel themed toys, books, and games were delivered to children’s hospitals nationwide in August 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Patients at Texas Children’s Hospital were delighted by a special Spidey and his Amazing Friends event with the voice talent of Hulk himself visiting.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Disney Institute has trained more than 23,000 hospital workers since 2018.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In fiscal 2022, experts from Disney Institute again held training sessions for KK Women and Children’s Hospital (KKH) in Singapore.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The course focused on training hospital staff to create compassionate connections and meaningful moments with patients through three service principles: Serve with Heart, Reach Higher, and Own It.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More than 5,000 KKH employees and leaders from multiple departments were in attendance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A young patient looks at Magic Art, a delightful digital screen that sparks to life with favorite characters delivering inspirational messages.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"Disney supports children beyond their hospital stays by helping grant life changing Disney wishes for children when they need it most.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Together with Make A Wish , Disney has helped grant more than 145,000 magical wishes since 1980.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Annually, we grant thousands of wishes in collaboration with wish granting organizations around the globe.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are committed to helping kids feel like kids rather than patients by sharing unforgettable moments with their families.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"After a hiatus due to pandemic restrictions, in person wish granting has made a gradual return.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Walt Disney Company UK Ireland, Make A Wish UK, and The Kentown Wizard Foundation collaborated for a second year to provide magical Disney wish experiences for children with critical illnesses.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, they granted more than 225 wishes and included children from Make A Wish Ireland.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney VoluntEARS gave their time and skills, contributing more than 1,100 volunteering hours to these wish efforts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to Disney experiences, the event also featured accessible activities such as a carousel for kids of all abilities to share everyday family moments together.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Wish granting has resumed at all of our theme parks around the world, as well as at Aulani Resort and Walt Disney Imagineering.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, wish families were given a special sneak peek of the Star Wars: Galactic Starcruiser at Walt Disney World Resort before it opened to the public.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"And in China, in celebration of the fifth anniversary of Make A Wish Shanghai, Disney committed funds to support the construction of a wish room at Shanghai Children’s Medical Center.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A wish room, run by Make A Wish staff and volunteers, supports medically eligible children through the wish granting process.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ESPN’s My Wish series has returned to SportsCenter.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The award winning series has collaborated with Make A Wish since 2006 to fulfill 75 sports themed wishes for children with critical illnesses.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"In fiscal 2022, wishes featured Patrick Mahomes of the Kansas City Chiefs, Klay Thompson of the Golden State Warriors, Austin Riley of the Atlanta Braves, and the NFL’s New York Giants.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In July 2022, two Make A Wish kids and their families sat front row as stars walked the blue carpet into the premiere of ZOMBIES 3, a Disney Original movie from Disney Branded Television.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The children also got to meet with stars after the movie.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"Disney Cruise Line’s newest ship, the Disney Wish, debuted with the help of wish kids.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During the ceremony, three Make A Wish ambassadors Colby, 10 Megan, 16 and Jenna, 13 symbolically bestowed good fortune on the vessel and its passengers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All wish kids, including past, present, and future wish recipients, will be honored as the ship’s godchildren, redefining the long standing maritime tradition of appointing a ship godmother.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"A child’s heartfelt wish can mark a turning point in their treatment, giving them strength, joy, and a greater sense of hope for their future.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Volunteering is a central and enduring part of our Company’s culture and at the heart of our community engagement efforts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through our Disney VoluntEARS program, the Company encourages passionate employees in every community to donate their time and talents to their local communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Since the program was started nearly 40 years ago, our employees and cast members worldwide have collectively contributed nearly 13 million hours of service to their communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additionally, the VoluntEARS Grants program lets employees direct donations to eligible nonprofits of their choosing as a benefit for the time they spend volunteering.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In fiscal 2022, we enhanced VoluntEARS Online, our in house tool that promotes volunteer opportunities tied to our signature programs and campaigns.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also enhanced the Disney VoluntEARS Grants program to make it easier for VoluntEARS to be able to direct donations for their hours volunteered throughout the year.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Several of our businesses supported beach cleanup events in fiscal 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In honor of World Ocean Day on June 8th, 30 Disney VoluntEARS and family members took part in a beach cleanup in Guangzhou, China.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The team worked together to positively impact the planet and teach children at the event about the ocean and the importance of protecting the magic of nature.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For International Volunteer Day, VoluntEARS from Shanghai Disney Resort supported beach cleanup in Chongming Island, Shanghai.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Western monarch butterflies have seen dramatic declines, and while populations have slightly rebounded recently, they have lost more than 90% of their population since the 1980s.16 Habitat loss is one of the critical drivers of this decline.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To help increase the population, more than 400 Disney VoluntEARS across the United States planted butterfly friendly backyard environments in 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Throughout a long awaited D23 Expo near Disneyland Resort a three day event for Disney fans showcasing what is happening at Disney and what fans can expect in the coming years guests visited the Inspire a Better World pavilion to explore Disney’s social responsibility projects and participate as honorary Disney VoluntEARS.
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Designed more than 5,500 cards of encouragement for children with critical illnesses.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For each card designed, we donated 5 to Make A Wish.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Helped support our Avatar: The Way of Water Keep Our Oceans Amazing initiative by designing almost 4,000 Avatar inspired ocean creatures.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For each ocean creature created, we gave 5 to The Nature Conservancy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
